"ip","port","protocol","is_llm","deploy_tool","deploy_version","model_info","evidence","link","scan_time"
"42.248.142.72","5432","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","5433","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","5434","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","5555","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","5556","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","5557","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","5558","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","5566","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","5601","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","5672","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","5673","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","5800","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","6006","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","6333","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","6334","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","6335","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","6336","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","6337","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","6338","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","6379","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","6380","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","6381","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","6443","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","6444","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","6445","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7000","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7080","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7443","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7444","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7445","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7473","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7474","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7500","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7687","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7688","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7689","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7700","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7860","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7861","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7862","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7863","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7864","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7865","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7866","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7867","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7868","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7869","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7870","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7997","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","7998","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8000","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8001","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8002","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8003","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8004","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8005","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8006","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8007","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8008","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8009","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8010","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8011","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8012","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8013","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8014","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8015","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8016","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8017","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8018","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8019","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8020","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8021","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8022","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8023","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8024","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8025","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8050","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8070","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8071","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8072","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8081","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8082","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8083","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8084","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8085","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8086","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8087","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8088","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8089","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8090","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8099","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8100","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8101","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8102","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8103","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8104","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8105","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8106","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8107","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8108","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8109","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8110","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8111","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8112","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8113","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8114","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8115","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8116","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8117","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8118","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8119","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8120","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8121","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8122","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8123","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8124","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8125","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8126","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8127","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8128","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8129","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8130","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8131","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8132","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8133","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8134","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8135","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8136","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8137","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8138","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8139","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8140","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8141","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8142","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8143","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8144","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8145","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8146","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8147","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8148","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8149","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8150","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8151","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8152","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8153","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8154","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8155","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8156","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8157","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8158","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8159","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8160","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8161","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8162","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8163","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8164","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8165","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8166","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8167","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8168","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8169","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8180","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8181","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8188","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8189","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8265","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8266","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8267","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8268","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8444","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8445","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8500","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8501","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8502","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8503","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8504","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8505","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8506","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8765","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8786","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8787","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8788","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8789","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8790","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8793","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8794","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8800","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8880","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8881","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8882","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8883","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8884","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8885","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8886","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8887","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8888","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","8889","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9000","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9001","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9002","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9003","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9010","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9011","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9080","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9090","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9091","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9092","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9093","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9094","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9095","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9096","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9097","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9098","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9099","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9100","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9200","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9201","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9202","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9203","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9300","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9301","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9302","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9380","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9400","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9401","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9443","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9444","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9445","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9997","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9998","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","9999","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","10001","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","10002","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","10003","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","10080","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","10081","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","10082","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","10248","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","10249","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","10250","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","10255","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","10256","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","10443","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","10444","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","10445","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11400","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11401","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11402","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11403","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11404","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11405","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11406","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11407","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11408","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11409","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11410","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11411","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11412","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11413","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11414","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11415","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11416","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
"42.248.142.72","11417","","否","","","","Phase0: no HTTP response (http/https both failed)","","2026-05-21 15:38:45"
